	log_likelihood
7601	315.02127
7602	317.24518
7603	328.37103
7604	326.65717
7605	265.68497
7606	321.19928
7607	303.53113
7608	259.26532
7609	290.08612
7610	289.93805
7611	323.63538
7612	321.2647
7613	310.56763
7614	219.34982
7615	337.8493
7616	289.79938
7617	174.2008
7618	166.3952
7619	326.5904
7620	307.6642
7621	198.36732
7622	231.193
7623	297.05756
7624	286.9123
7625	320.82227
7626	312.5159
7627	302.68594
7628	311.10123
7629	289.17584
7630	273.3227
7631	309.4321
7632	339.85742
7633	170.38008
7634	328.01154
7635	343.7784
7636	242.83838
7637	319.1479
7638	296.32584
7639	299.57675
7640	316.77948
7641	321.23953
7642	282.37604
7643	316.47186
7644	329.37872
7645	303.03946
7646	296.59195
7647	312.94687
7648	322.15875
7649	285.8117
7650	253.21553
7651	318.87515
7652	296.03006
7653	295.7479
7654	286.43985
7655	278.27054
7656	304.28107
7657	298.5777
7658	291.89584
7659	329.89514
7660	316.98587
7661	323.0172
7662	323.13434
7663	288.97247
7664	301.90533
7665	308.52374
7666	298.1718
7667	303.4909
7668	296.22357
7669	264.03357
7670	278.17725
7671	309.8334
7672	299.0635
7673	208.23239
7674	299.04166
7675	323.5361
7676	304.85266
7677	300.06433
7678	170.83304
7679	323.07172
7680	304.90463
7681	292.72876
7682	306.6419
7683	297.87784
7684	224.99117
7685	281.86063
7686	328.62164
7687	303.20523
7688	310.03702
7689	317.95676
7690	254.27658
7691	267.99127
7692	268.14908
7693	260.40952
7694	277.58563
7695	222.012
7696	304.01074
7697	307.98917
7698	308.31113
7699	340.0822
7700	302.94717
7701	280.85553
7702	239.54375
7703	314.2496
7704	299.82764
7705	313.32162
7706	313.28745
7707	279.68958
7708	275.7369
7709	320.8145
7710	125.29878
7711	308.24783
7712	311.75134
7713	319.2271
7714	286.21573
7715	327.49097
7716	324.91733
7717	326.76727
7718	311.98993
7719	309.30035
7720	329.2857
7721	293.82037
7722	330.48822
7723	313.47382
7724	304.8113
7725	305.64413
7726	300.42035
7727	310.1353
7728	270.07404
7729	203.60849
7730	333.53613
7731	125.017654
7732	316.69983
7733	322.25537
7734	319.54565
7735	280.05386
7736	269.29178
7737	287.2146
7738	310.04254
7739	330.02838
7740	267.41626
7741	312.81992
7742	271.21506
7743	260.9969
7744	299.29706
7745	311.2739
7746	296.27515
7747	324.42426
7748	322.49643
7749	268.23837
7750	318.9799
7751	319.67038
7752	297.99945
7753	284.37155
7754	309.469
7755	311.157
7756	246.82687
7757	283.9012
7758	309.4083
7759	322.67334
7760	290.66656
7761	245.4075
7762	27.880697
7763	289.8609
7764	317.45612
7765	288.18463
7766	311.58783
7767	214.85713
7768	241.45537
7769	293.8687
7770	286.10675
7771	301.04318
7772	290.99658
7773	170.52188
7774	320.88638
7775	327.05475
7776	318.41577
7777	194.10727
7778	278.3038
7779	307.56104
7780	331.13116
7781	314.76703
7782	324.49142
7783	295.58228
7784	306.85043
7785	302.07397
7786	272.0752
7787	306.0383
7788	328.56503
7789	269.36203
7790	309.8382
7791	286.51123
7792	285.40625
7793	188.19687
7794	160.7978
7795	322.58936
7796	295.6856
7797	327.80475
7798	287.763
7799	327.34906
7800	285.96298
7801	319.94513
7802	300.82413
7803	246.01057
7804	301.4123
7805	205.64194
7806	316.20758
7807	278.26535
7808	294.38483
7809	299.67938
7810	307.9515
7811	286.95197
7812	315.05743
7813	255.88004
7814	224.62778
7815	255.46207
7816	279.33368
7817	226.8731
7818	309.31464
7819	183.31232
7820	283.2826
7821	264.34128
7822	319.26147
7823	269.92572
7824	229.39236
7825	331.37973
7826	303.45578
7827	253.91977
7828	303.7659
7829	278.70874
7830	280.8223
7831	264.33905
7832	229.03487
7833	327.80032
7834	96.02301
7835	288.98853
7836	336.22153
7837	309.04037
7838	324.33405
7839	235.23994
7840	217.53186
7841	296.2312
7842	316.08786
7843	325.8033
7844	197.11484
7845	271.25635
7846	327.32578
7847	304.0534
7848	285.22784
7849	322.72333
7850	311.92328
7851	198.13472
7852	326.0247
7853	231.90274
7854	296.50058
7855	286.80957
7856	306.21817
7857	322.64713
7858	314.61484
7859	318.86703
7860	280.54446
7861	289.86807
7862	327.1339
7863	214.63016
7864	332.8947
7865	275.90982
7866	298.18164
7867	194.17912
7868	324.37463
7869	310.89606
7870	256.2063
7871	292.79254
7872	328.02603
7873	324.6932
7874	292.89194
7875	253.6123
7876	242.46378
7877	245.83208
7878	280.5382
7879	308.90106
7880	296.25308
7881	320.06567
7882	330.28888
7883	314.51517
7884	278.47208
7885	295.63034
7886	266.6609
7887	300.95477
7888	301.8164
7889	314.8327
7890	267.70276
7891	320.11237
7892	265.65112
7893	309.58658
7894	301.43024
7895	279.6689
7896	319.70624
7897	286.93756
7898	312.07
7899	202.64201
7900	257.11044
7901	284.61673
7902	295.18433
7903	311.24738
7904	316.49323
7905	286.18353
7906	266.75082
7907	305.27573
7908	320.88022
7909	277.42154
7910	321.93655
7911	305.24307
7912	213.56296
7913	299.34613
7914	314.36972
7915	237.92896
7916	304.56195
7917	269.40918
7918	303.2956
7919	311.01315
7920	273.06732
7921	310.28317
7922	282.97134
7923	304.9483
7924	272.2541
7925	262.2386
7926	254.59053
7927	308.04694
7928	309.33292
7929	317.29926
7930	298.70038
7931	299.5834
7932	251.68417
7933	172.60648
7934	323.43658
7935	277.02084
7936	269.36652
7937	298.5307
7938	297.04037
7939	287.5035
7940	310.62366
7941	285.7609
7942	286.58246
7943	317.68027
7944	305.93994
7945	319.27045
7946	318.22015
7947	277.002
7948	315.33286
7949	292.3659
7950	227.22876
7951	261.7167
7952	306.59857
7953	331.2352
7954	305.94846
7955	250.0429
7956	287.51434
7957	317.04602
7958	259.08115
7959	275.77612
7960	293.8891
7961	299.01648
7962	290.95
7963	315.09894
7964	318.80344
7965	316.15186
7966	313.15106
7967	316.28668
7968	327.32022
7969	265.8371
7970	314.3202
7971	325.75702
7972	284.76718
7973	308.63052
7974	291.68076
7975	325.12195
7976	311.02844
7977	317.1954
7978	282.10202
7979	311.05884
7980	309.34717
7981	334.01334
7982	329.31415
7983	328.79248
7984	287.3011
7985	295.32462
7986	226.5605
7987	320.9301
7988	260.10602
7989	288.44733
7990	278.97156
7991	327.57343
7992	294.25656
7993	288.11548
7994	320.39114
7995	136.60689
7996	307.56546
7997	236.43542
7998	312.78244
7999	319.88907
8000	309.44983
8001	321.16412
8002	285.17743
8003	297.65118
8004	322.6534
8005	314.76572
8006	260.2364
8007	289.1488
8008	292.23605
8009	298.4228
8010	328.75778
8011	266.30823
8012	323.29526
8013	326.84753
8014	311.60577
8015	270.59393
8016	263.00195
8017	298.12256
8018	258.8644
8019	319.23663
8020	304.94818
8021	288.59384
8022	302.92096
8023	326.64468
8024	323.80194
8025	319.7914
8026	300.46103
8027	320.11566
8028	260.69098
8029	306.2381
8030	266.03412
8031	300.54156
8032	329.73807
8033	289.0891
8034	326.04877
8035	308.30585
8036	264.72687
8037	302.62546
8038	292.82666
8039	310.74585
8040	269.67627
8041	275.6161
8042	281.73032
8043	302.49298
8044	299.60147
8045	266.90594
8046	267.37497
8047	309.88736
8048	279.4681
8049	220.29155
8050	261.25238
8051	210.44096
8052	316.87558
8053	287.08768
8054	268.19702
8055	317.1292
8056	292.1313
8057	241.33284
8058	304.12656
8059	308.88678
8060	287.4154
8061	231.67912
8062	283.01382
8063	299.73218
8064	280.42432
8065	105.43492
8066	225.8625
8067	309.26813
8068	331.86237
8069	286.3165
8070	316.93735
8071	279.50342
8072	304.85614
8073	321.33752
8074	311.67938
8075	270.44055
8076	326.31116
8077	286.6041
8078	337.00122
8079	318.4522
8080	181.69478
8081	289.91098
8082	320.83322
8083	302.14194
8084	258.01715
8085	315.55142
8086	304.8488
8087	294.7647
8088	293.7748
8089	217.374
8090	278.33673
8091	286.52872
8092	288.6353
8093	226.634
8094	306.8655
8095	295.9743
8096	272.14886
8097	289.06436
8098	211.33484
8099	310.78113
8100	321.0639
8101	273.11002
8102	299.8329
8103	265.24194
8104	298.0446
8105	305.0114
8106	293.1119
8107	303.9475
8108	105.33746
8109	320.76685
8110	298.68848
8111	323.11792
8112	311.48248
8113	313.6228
8114	309.86383
8115	191.22803
8116	324.45795
8117	316.8716
8118	297.8885
8119	242.08618
8120	195.24156
8121	266.59064
8122	309.10345
8123	304.45068
8124	275.00516
8125	290.8705
8126	260.66556
8127	320.48706
8128	311.0113
8129	284.52368
8130	230.0428
8131	320.10248
8132	325.71286
8133	142.12308
8134	289.31393
8135	271.31842
8136	302.05603
8137	303.97388
8138	316.7006
8139	269.85263
8140	274.00845
8141	286.76178
8142	279.7312
8143	303.45358
8144	250.07288
8145	305.75165
8146	296.74176
8147	240.44888
8148	324.04794
8149	305.30658
8150	266.22098
8151	269.65228
8152	305.94296
8153	291.92694
8154	299.0893
8155	311.47598
8156	264.78268
8157	310.6444
8158	261.99188
8159	226.73206
8160	170.85605
8161	327.22906
8162	321.497
8163	202.73213
8164	300.2544
8165	291.16147
8166	272.2936
8167	322.03476
8168	310.26294
8169	301.00302
8170	260.4626
8171	291.56122
8172	307.53363
8173	319.2044
8174	258.77277
8175	309.88916
8176	264.18427
8177	302.49112
8178	299.19376
8179	246.11165
8180	312.09802
8181	318.4131
8182	316.30347
8183	305.96622
8184	332.1031
8185	314.90656
8186	308.63092
8187	318.1047
8188	240.76065
8189	312.95883
8190	210.34848
8191	289.9255
8192	291.29974
8193	307.4599
8194	292.63736
8195	306.4272
8196	254.64438
8197	319.09808
8198	283.97275
8199	313.0494
8200	298.95648
8201	261.7918
8202	327.2753
8203	259.38565
8204	252.52592
8205	295.23004
8206	292.28925
8207	227.94194
8208	306.1007
8209	133.97508
8210	237.7902
8211	280.5473
8212	325.78168
8213	166.46112
8214	304.29224
8215	291.1112
8216	305.63184
8217	301.33612
8218	201.06718
8219	215.9143
8220	296.4102
8221	301.55322
8222	322.97415
8223	267.3966
8224	290.09787
8225	321.80444
8226	188.13022
8227	287.53973
8228	277.9929
8229	272.76346
8230	303.96622
8231	330.2725
8232	302.54868
8233	292.17413
8234	267.46274
8235	317.81235
8236	316.7264
8237	298.9516
8238	326.3397
8239	196.72812
8240	269.401
8241	302.81113
8242	295.3224
8243	297.6319
8244	300.61688
8245	268.28387
8246	299.1939
8247	313.96475
8248	313.4484
8249	308.09344
8250	306.5817
8251	261.91354
8252	280.0873
8253	316.6989
8254	288.87488
8255	306.2228
8256	202.44806
8257	282.40967
8258	290.54892
8259	259.229
8260	270.16357
8261	260.15558
8262	323.40878
8263	318.9655
8264	327.70514
8265	313.98935
8266	273.8825
8267	169.47046
8268	284.24713
8269	248.96736
8270	309.80194
8271	305.35083
8272	277.3791
8273	209.67624
8274	274.9772
8275	310.44757
8276	296.45306
8277	289.26324
8278	323.77002
8279	323.39948
8280	322.00998
8281	318.2448
8282	325.54117
8283	253.67928
8284	178.19107
8285	228.0966
8286	255.71074
8287	311.23346
8288	302.6292
8289	299.79803
8290	183.229
8291	315.04868
8292	304.02515
8293	331.16656
8294	174.24881
8295	272.0414
8296	273.16776
8297	262.17477
8298	315.55865
8299	317.65167
8300	321.2159
8301	310.44287
8302	296.7089
8303	251.47305
8304	313.71643
8305	294.7729
8306	295.22162
8307	293.82648
8308	302.29047
8309	253.72482
8310	329.36462
8311	314.18536
8312	270.10852
8313	281.38052
8314	324.95493
8315	308.28766
8316	309.03174
8317	321.56998
8318	259.67438
8319	303.4886
8320	297.23355
8321	224.085
8322	290.51935
8323	280.7591
8324	314.48322
8325	306.46417
8326	283.0833
8327	313.26804
8328	308.4092
8329	306.66504
8330	286.36246
8331	270.30164
8332	309.4714
8333	193.01694
8334	266.55667
8335	316.05734
8336	281.01535
8337	308.26398
8338	237.29565
8339	274.52032
8340	308.98038
8341	300.2578
8342	314.07324
8343	154.93753
8344	292.97763
8345	290.9752
8346	294.44327
8347	295.7007
8348	328.20975
8349	276.0927
8350	331.16962
8351	314.06454
8352	259.6113
8353	299.2375
8354	301.33057
8355	206.43489
8356	305.15704
8357	207.11063
8358	290.12054
8359	300.726
8360	281.9377
8361	236.58487
8362	311.76645
8363	320.73907
8364	285.59995
8365	275.8878
8366	291.59943
8367	282.5228
8368	312.23798
8369	164.45314
8370	323.62106
8371	186.35225
8372	193.6498
8373	290.11484
8374	327.5084
8375	293.67657
8376	321.4322
8377	296.76422
8378	297.41055
8379	300.4048
8380	299.29507
8381	285.57172
8382	300.72894
8383	321.59088
8384	331.45734
8385	295.34375
8386	298.11014
8387	316.27133
8388	287.52563
8389	264.6224
8390	226.43713
8391	257.7821
8392	333.5306
8393	334.68732
8394	294.44476
8395	255.587
8396	113.21861
8397	309.76154
8398	314.98773
8399	293.86932
8400	329.26498
8401	304.60294
8402	314.93274
8403	302.38397
8404	261.53638
8405	304.933
8406	316.0214
8407	302.2713
8408	265.95306
8409	293.51602
8410	298.89362
8411	311.87955
8412	266.64774
8413	313.3121
8414	176.11996
8415	328.02277
8416	304.1906
8417	278.79324
8418	225.28288
8419	250.07895
8420	310.98502
8421	256.2375
8422	229.71408
8423	209.16875
8424	320.31036
8425	304.44275
8426	278.18524
8427	224.73137
8428	156.23482
8429	236.686
8430	309.5963
8431	321.55905
8432	318.99155
8433	266.67096
8434	240.9072
8435	306.72745
8436	312.6101
8437	265.0275
8438	290.84906
8439	302.12067
8440	318.88596
8441	194.31352
8442	290.48627
8443	314.28616
8444	303.09772
8445	310.6837
8446	319.36203
8447	318.62192
8448	313.86395
8449	309.7448
8450	183.42068
8451	322.6355
8452	313.4395
8453	145.48238
8454	297.234
8455	283.1709
8456	250.24895
8457	274.8866
8458	312.11182
8459	323.48944
8460	219.75723
8461	288.57983
8462	310.24487
8463	269.57617
8464	323.08026
8465	307.48846
8466	211.58638
8467	326.40863
8468	315.8121
8469	267.04666
8470	299.02014
8471	287.37167
8472	305.6708
8473	293.31665
8474	311.67798
8475	300.18088
8476	281.09027
8477	234.70395
8478	320.47382
8479	304.51514
8480	315.50702
8481	204.81174
8482	291.4109
8483	313.42154
8484	316.14725
8485	131.51108
8486	275.27127
8487	333.78857
8488	308.57227
8489	275.80884
8490	308.4089
8491	313.74878
8492	299.60822
8493	321.14352
8494	313.3744
8495	282.82217
8496	311.2717
8497	310.50342
8498	233.70728
8499	256.79248
8500	326.7934
8501	229.75623
8502	311.51428
8503	252.9687
8504	280.36246
8505	318.82907
8506	307.24838
8507	294.2487
8508	301.71378
8509	232.05957
8510	224.2229
8511	302.96985
8512	288.46573
8513	306.27533
8514	104.09529
8515	318.39838
8516	314.92352
8517	307.71982
8518	314.79297
8519	224.2832
8520	278.36636
8521	281.61102
8522	305.9143
8523	271.22983
8524	307.70868
8525	256.4384
8526	287.77667
8527	273.9836
8528	306.56387
8529	315.17603
8530	291.13593
8531	293.0428
8532	316.19357
8533	246.94011
8534	304.8676
8535	302.0655
8536	277.58994
8537	239.51077
8538	319.1861
8539	214.98245
8540	305.86053
8541	308.00766
8542	332.81464
8543	290.07724
8544	224.81099
8545	317.00702
8546	270.36636
8547	303.57944
8548	190.2731
8549	257.524
8550	312.39594
8551	308.27332
8552	256.75552
8553	258.78693
8554	298.3029
8555	314.86963
8556	292.46283
8557	310.4112
8558	319.23624
8559	296.6219
8560	280.33914
8561	309.83502
8562	266.98956
8563	302.7124
8564	268.95834
8565	302.04135
8566	315.29422
8567	276.30255
8568	200.504
8569	328.82208
8570	292.48422
8571	270.10233
8572	301.28134
8573	211.11612
8574	181.96548
8575	314.916
8576	205.71143
8577	299.36996
8578	305.75134
8579	187.75224
8580	314.31357
8581	267.77783
8582	305.9489
8583	266.03775
8584	283.6579
8585	313.12143
8586	211.1451
8587	248.72539
8588	318.57587
8589	294.27457
8590	277.79175
8591	244.93216
8592	314.28003
8593	311.0279
8594	295.79474
8595	288.6904
8596	315.76813
8597	321.56302
8598	190.89062
8599	265.58002
8600	316.70935
8601	304.2399
8602	266.2757
8603	323.4112
8604	323.1617
8605	325.23236
8606	236.72842
8607	337.62927
8608	289.1149
8609	185.7454
8610	275.6445
8611	325.0208
8612	276.52118
8613	269.71695
8614	262.31992
8615	274.51678
8616	324.2613
8617	298.4887
8618	222.61674
8619	311.73984
8620	315.02792
8621	272.78278
8622	318.22897
8623	315.6674
8624	293.83755
8625	254.90393
8626	273.60602
8627	289.25272
8628	281.22162
8629	307.96194
8630	282.9612
8631	124.92881
8632	285.78537
8633	310.7739
8634	275.583
8635	313.9998
8636	293.0063
8637	310.3847
8638	284.0126
8639	306.3459
8640	289.85843
8641	306.70493
8642	224.34924
8643	296.43655
8644	310.69028
8645	322.1041
8646	285.19574
8647	282.7159
8648	275.38852
8649	290.6774
8650	271.50763
8651	270.4892
8652	321.86957
8653	287.74786
8654	244.69766
8655	313.0191
8656	279.9698
8657	279.62177
8658	316.61673
8659	286.7618
8660	312.0037
8661	309.46735
8662	291.27646
8663	250.38103
8664	296.78458
8665	273.81528
8666	327.6979
8667	287.6906
8668	273.15363
8669	323.00464
8670	308.31815
8671	277.99774
8672	325.11945
8673	294.72833
8674	321.91348
8675	318.64737
8676	311.91205
8677	271.556
8678	304.3432
8679	298.47543
8680	300.07013
8681	334.48242
8682	161.75395
8683	271.68716
8684	271.7597
8685	292.63577
8686	281.2482
8687	318.71832
8688	280.29306
8689	189.96956
8690	323.8118
8691	318.50034
8692	299.5788
8693	254.92651
8694	276.66324
8695	261.263
8696	296.34
8697	284.2663
8698	290.6622
8699	245.38257
8700	202.99263
8701	256.6686
8702	297.19995
8703	263.48834
8704	209.3946
8705	249.35196
8706	321.44733
8707	197.35226
8708	270.09195
8709	282.52173
8710	301.95935
8711	312.36874
8712	227.4895
8713	317.0748
8714	284.5948
8715	297.88144
8716	253.99496
8717	313.73224
8718	310.2339
8719	63.29085
8720	289.21518
8721	303.61444
8722	231.58713
8723	216.00027
8724	287.165
8725	206.46931
8726	321.3353
8727	261.71793
8728	295.39606
8729	319.0227
8730	336.09802
8731	319.27863
8732	308.33124
8733	307.95258
8734	311.81204
8735	255.22932
8736	295.94482
8737	310.12396
8738	326.4295
8739	80.161705
8740	286.40976
8741	312.7063
8742	278.64566
8743	261.01672
8744	297.3062
8745	297.8677
8746	315.3473
8747	308.88782
8748	277.04428
8749	270.7655
8750	326.00214
8751	226.77429
8752	322.95764
8753	321.53094
8754	313.3046
8755	307.59683
8756	248.12251
8757	300.87497
8758	318.16223
8759	329.93604
8760	288.00827
8761	226.95442
8762	299.65625
8763	152.97049
8764	186.84183
8765	311.0262
8766	277.51178
8767	278.72238
8768	249.91663
8769	172.48508
8770	307.50104
8771	183.8527
8772	316.47797
8773	300.66153
8774	298.76633
8775	291.46622
8776	264.6525
8777	262.91827
8778	312.4153
8779	292.8755
8780	313.1577
8781	245.51889
8782	285.41168
8783	210.6954
8784	301.08267
8785	316.66043
8786	266.03693
8787	212.70723
8788	226.18477
8789	296.2216
8790	327.88065
8791	282.22394
8792	288.26462
8793	283.41415
8794	229.77715
8795	296.43378
8796	148.0217
8797	302.74326
8798	235.78838
8799	305.42767
8800	316.1836
8801	298.12128
8802	216.78027
8803	329.8596
8804	218.16599
8805	267.57346
8806	241.23909
8807	317.4383
8808	250.07198
8809	303.05878
8810	293.5294
8811	294.61212
8812	209.38367
8813	189.60847
8814	320.63916
8815	300.45865
8816	313.84314
8817	308.3649
8818	330.58826
8819	264.44916
8820	295.5971
8821	304.55182
8822	308.47495
8823	319.67343
8824	276.99957
8825	307.69305
8826	320.90607
8827	279.65298
8828	299.4447
8829	316.9666
8830	327.6926
8831	311.18228
8832	189.84155
8833	286.57733
8834	293.8453
8835	315.42157
8836	326.57098
8837	306.5075
8838	241.73923
8839	277.0808
8840	260.35437
8841	310.1006
8842	302.95477
8843	267.2301
8844	314.94638
8845	322.20688
8846	300.15143
8847	289.58
8848	307.46802
8849	267.96063
8850	277.77936
8851	314.47867
8852	289.01514
8853	326.32455
8854	325.49524
8855	271.70093
8856	323.25677
8857	243.67061
8858	304.99753
8859	317.17233
8860	300.66577
8861	281.97952
8862	246.83887
8863	271.75937
8864	312.1953
8865	316.64005
8866	297.65015
8867	326.07452
8868	268.71777
8869	323.17197
8870	298.73224
8871	262.1748
8872	275.82086
8873	264.05984
8874	257.1723
8875	258.03168
8876	300.94742
8877	308.18002
8878	256.65732
8879	320.24734
8880	304.13007
8881	302.52377
8882	316.77032
8883	282.55292
8884	275.5583
8885	293.48373
8886	298.76474
8887	216.33939
8888	247.6208
8889	313.3117
8890	313.63416
8891	293.5758
8892	240.3759
8893	252.04721
8894	297.67108
8895	267.12738
8896	216.83621
8897	282.95355
8898	287.10394
8899	281.06894
8900	260.40274
8901	250.73091
8902	260.93597
8903	217.86694
8904	262.9023
8905	323.37827
8906	282.34702
