	log_likelihood
8933	319.01654
8934	294.52036
8935	26.189411
8936	295.94507
8937	308.79672
8938	277.31863
8939	251.44917
8940	318.03107
8941	244.76846
8942	305.3422
8943	241.20395
8944	308.4768
8945	310.54016
8946	283.60748
8947	195.9011
8948	309.98557
8949	259.9428
8950	263.44614
8951	194.73671
8952	303.55014
8953	320.7138
8954	321.6705
8955	235.95898
8956	267.14438
8957	328.45557
8958	313.64322
8959	304.56036
8960	282.92685
8961	261.43658
8962	266.93362
8963	197.42313
8964	307.369
8965	187.72801
8966	299.24213
8967	197.70024
8968	266.45517
8969	329.26328
8970	301.83563
8971	279.57635
8972	306.85736
8973	280.1439
8974	259.27032
8975	304.08807
8976	318.651
8977	223.58247
8978	315.02286
8979	278.13452
8980	316.79645
8981	239.60136
8982	306.80212
8983	302.56424
8984	168.7733
8985	317.96222
8986	240.65659
8987	291.066
8988	320.4294
8989	317.3392
8990	314.1593
8991	186.01262
8992	323.2414
8993	261.0398
8994	241.13301
8995	317.53033
8996	260.2895
8997	327.06805
8998	320.5197
8999	275.90958
9000	287.37964
9001	194.37508
9002	313.3089
9003	308.4864
9004	305.15594
9005	305.18405
9006	313.72333
9007	253.88957
9008	275.73605
9009	278.9793
9010	272.94623
9011	304.90155
9012	272.2164
9013	237.12753
9014	150.34496
9015	237.64676
9016	291.8185
9017	273.466
9018	276.69467
9019	324.46515
9020	320.79468
9021	309.86758
9022	314.36224
9023	304.5206
9024	288.10126
9025	269.03738
9026	299.04498
9027	305.26855
9028	275.89682
9029	302.35764
9030	307.34122
9031	308.66388
9032	181.38457
9033	332.9603
9034	301.0455
9035	275.01358
9036	143.6901
9037	273.25543
9038	309.19736
9039	278.0778
9040	243.6032
9041	300.2087
9042	312.76007
9043	182.84761
9044	230.81235
9045	169.11241
9046	311.30328
9047	188.13808
9048	273.25446
9049	311.8022
9050	288.47952
9051	287.68436
9052	264.52246
9053	305.98657
9054	303.4624
9055	237.08037
9056	253.33939
9057	290.49542
9058	261.75555
9059	268.71652
9060	270.3836
9061	321.16
9062	236.0708
9063	207.10812
9064	242.1066
9065	276.32358
9066	293.3174
9067	310.66785
9068	314.75372
9069	300.90125
9070	301.32886
9071	110.75435
9072	325.70282
9073	246.93607
9074	334.45618
9075	248.10971
9076	244.65451
9077	318.6744
9078	278.236
9079	279.8354
9080	293.27277
9081	314.8637
9082	283.8969
9083	245.55025
9084	325.4016
9085	284.85992
9086	295.89322
9087	300.64706
9088	282.45096
9089	315.76205
9090	264.0254
9091	295.0365
9092	244.85464
9093	282.63028
9094	279.29498
9095	322.4975
9096	302.5462
9097	296.00113
9098	317.28842
9099	264.1119
9100	298.77823
9101	215.29927
9102	192.93967
9103	302.55734
9104	255.28683
9105	313.00317
9106	319.8204
9107	264.19315
9108	320.06494
9109	291.78156
9110	309.30048
9111	188.3326
9112	299.19644
9113	241.31828
9114	300.66507
9115	300.53424
9116	285.2875
9117	314.76068
9118	311.71417
9119	260.80707
9120	295.11615
9121	302.14133
9122	273.42804
9123	323.35345
9124	280.43454
9125	318.56897
9126	256.1853
9127	335.7619
9128	333.19977
9129	150.44695
9130	277.41504
9131	307.12543
9132	310.68008
9133	265.18707
9134	279.69116
9135	304.97308
9136	172.8228
9137	304.15692
9138	303.52075
9139	316.48483
9140	279.32608
9141	291.07947
9142	316.2124
9143	274.72876
9144	261.6189
9145	262.90497
9146	294.409
9147	282.34686
9148	286.42807
9149	266.1311
9150	290.797
9151	299.76556
9152	298.90598
9153	276.65723
9154	279.46466
9155	262.5244
9156	306.24518
9157	310.46268
9158	259.3511
9159	300.29126
9160	313.959
9161	284.63684
9162	298.88065
9163	316.85516
9164	288.1994
9165	256.71295
9166	315.58316
9167	298.84262
9168	265.80493
9169	275.91858
9170	294.2998
9171	290.258
9172	264.75635
9173	288.02783
9174	240.56621
9175	284.5062
9176	277.50717
9177	309.09967
9178	300.8526
9179	307.28052
9180	329.14154
9181	153.85945
9182	300.5982
9183	298.07202
9184	183.3627
9185	290.0272
9186	270.41135
9187	321.9383
9188	177.59512
9189	318.52753
9190	322.75848
9191	236.57707
9192	189.94693
9193	301.90552
9194	325.4819
9195	318.00577
9196	308.6049
9197	271.4881
9198	310.1224
9199	311.843
9200	211.08163
9201	280.32013
9202	287.92383
9203	306.61182
9204	171.0284
9205	321.0491
9206	235.02046
9207	276.0174
9208	295.07062
9209	296.00363
9210	271.67514
9211	96.01835
9212	211.55441
9213	232.66788
9214	309.83237
9215	244.0354
9216	269.6781
9217	304.88855
9218	299.7746
9219	329.31503
9220	301.6412
9221	330.78137
9222	264.53012
9223	312.59857
9224	300.99518
9225	306.08252
9226	302.12112
9227	316.44257
9228	281.67377
9229	271.0594
9230	313.88013
9231	250.44357
9232	186.91275
9233	306.65488
9234	328.8694
9235	321.74554
9236	298.89752
9237	309.76593
9238	323.00705
9239	185.42287
9240	297.32867
9241	312.3103
9242	331.92627
9243	263.11124
9244	216.79749
9245	258.70807
9246	152.3959
9247	236.38242
9248	304.0224
9249	295.31577
9250	310.71094
9251	246.0669
9252	236.38779
9253	317.39532
9254	315.9313
9255	289.4178
9256	266.82538
9257	293.80487
9258	322.08902
9259	296.07764
9260	276.96146
9261	252.274
9262	282.2418
9263	270.94907
9264	248.7465
9265	286.93976
9266	280.7197
9267	239.81235
9268	308.0688
9269	249.57675
9270	290.30652
9271	311.58374
9272	306.076
9273	291.14728
9274	306.32693
9275	298.1978
9276	303.3811
9277	262.49545
9278	311.27673
9279	223.92802
9280	290.60455
9281	290.4359
9282	303.86908
9283	306.35687
9284	297.2565
9285	304.37668
9286	294.47076
9287	193.63303
9288	297.74695
9289	241.25668
9290	289.75586
9291	237.78574
9292	278.0848
9293	296.98984
9294	130.08017
9295	308.55328
9296	121.894875
9297	266.40463
9298	230.0358
9299	317.3753
9300	311.1459
9301	265.7064
9302	170.13147
9303	294.25705
9304	306.4336
9305	263.7317
9306	200.23154
9307	306.10748
9308	260.5547
9309	305.06607
9310	313.48535
9311	319.24774
9312	304.2653
9313	312.50198
9314	268.78973
9315	291.64868
9316	311.87848
9317	180.72893
9318	160.40881
9319	324.53485
9320	255.61943
9321	275.36206
9322	252.61894
9323	304.96945
9324	307.57333
9325	324.60776
9326	268.27637
9327	174.95094
9328	279.92215
9329	263.5479
9330	304.3791
9331	180.23775
9332	283.8439
9333	306.54813
9334	301.66272
9335	312.45584
9336	325.8909
9337	315.0516
9338	233.11479
9339	285.91428
9340	310.34177
9341	266.62225
9342	324.01324
9343	226.16489
9344	273.7403
9345	209.33017
9346	309.92764
9347	317.16605
9348	271.29047
9349	301.0479
9350	267.35095
9351	255.99197
9352	248.2612
9353	292.177
9354	227.72261
9355	207.59004
9356	126.30045
9357	263.09198
9358	272.77728
9359	313.59647
9360	229.14438
9361	291.0944
9362	296.22894
9363	329.63843
9364	179.4063
9365	275.36914
9366	279.9177
9367	298.42075
9368	318.9665
9369	185.86093
9370	299.73367
9371	308.81018
9372	283.31656
9373	305.9546
9374	316.48648
9375	273.3466
9376	298.98242
9377	313.1811
9378	301.79312
9379	308.40634
9380	222.60039
9381	289.53574
9382	292.70044
9383	279.69888
9384	202.98941
9385	305.20694
9386	306.51566
9387	295.60907
9388	311.5062
9389	218.08652
9390	226.71298
9391	287.25964
9392	249.90762
9393	219.28206
9394	284.76642
9395	302.63678
9396	314.10257
9397	296.8051
9398	295.72345
9399	297.24033
9400	318.26794
9401	258.54602
9402	292.27484
9403	294.06625
9404	283.83102
9405	313.2862
9406	269.83685
9407	275.56912
9408	278.03937
9409	287.51474
9410	206.76877
9411	296.87427
9412	175.77821
9413	299.55685
9414	263.95645
9415	255.2356
9416	313.85385
9417	264.94272
9418	157.30965
9419	160.38573
9420	275.18793
9421	311.14722
9422	314.3602
9423	320.89868
9424	286.4565
9425	284.27353
9426	308.73297
9427	284.60406
9428	324.9337
9429	280.64502
9430	303.61972
9431	307.9699
9432	297.2357
9433	318.89545
9434	271.87613
9435	298.42865
9436	234.20102
9437	271.12317
9438	325.7994
9439	303.73734
9440	248.89253
9441	184.54582
9442	287.341
9443	280.93756
9444	224.5042
9445	314.22388
9446	273.2181
9447	263.1733
9448	273.03308
9449	272.9068
9450	283.57495
9451	303.93198
9452	331.36035
9453	271.94595
9454	255.48862
9455	277.78867
9456	293.78928
9457	264.97052
9458	288.621
9459	295.47086
9460	302.53262
9461	276.13858
9462	259.64517
9463	315.09595
9464	286.91873
9465	226.87296
9466	308.81134
9467	290.46814
9468	290.9935
9469	307.57315
9470	313.05096
9471	319.22372
9472	275.98615
9473	304.5455
9474	218.46951
9475	301.4989
9476	295.76385
9477	322.2691
9478	250.55542
9479	283.50113
9480	94.10042
9481	319.3144
9482	307.1325
9483	281.74026
9484	294.867
9485	189.09848
9486	300.93134
9487	291.4581
9488	319.74042
9489	256.84018
9490	311.16135
9491	295.65228
9492	275.74457
9493	284.43036
9494	259.35965
9495	300.1102
9496	308.9623
9497	264.232
9498	258.3941
9499	298.91498
9500	278.46082
9501	283.66507
9502	308.62042
9503	287.95038
9504	281.0869
9505	298.38553
9506	316.66626
9507	313.4459
9508	225.97327
9509	284.1115
9510	254.4322
9511	266.12253
9512	310.8764
9513	269.32797
9514	253.45894
9515	302.64996
9516	251.10027
9517	264.2902
9518	308.0429
9519	307.8668
9520	235.58792
9521	215.85347
9522	184.35484
9523	291.91684
9524	289.08893
9525	311.0545
9526	241.81778
9527	276.0078
9528	278.54486
9529	287.88806
9530	318.06436
9531	253.31316
9532	149.35428
9533	268.68402
9534	275.27322
9535	282.62686
9536	221.27486
9537	318.6136
9538	268.76373
9539	281.1838
9540	303.09668
9541	298.721
9542	291.11163
9543	316.8994
9544	321.72015
9545	288.07892
9546	244.56894
9547	175.1153
9548	300.8678
9549	290.02673
9550	301.10077
9551	78.37557
9552	204.03696
9553	304.0624
9554	254.40654
9555	288.16357
9556	311.90268
9557	305.65146
9558	152.55057
9559	292.485
9560	294.91388
9561	318.4327
9562	299.73004
9563	320.0268
9564	310.29767
9565	270.02194
9566	328.3334
9567	314.40604
9568	285.43115
9569	290.5259
9570	318.74197
9571	206.92952
9572	244.64082
9573	263.3895
9574	310.63702
9575	301.91415
9576	305.8659
9577	270.92566
9578	310.17383
9579	285.8645
9580	222.47041
9581	230.25693
9582	295.8736
9583	266.55658
9584	300.3405
9585	309.46613
9586	250.73169
9587	262.90045
9588	166.00534
9589	261.34042
9590	304.28394
9591	276.8455
9592	203.34831
9593	317.0163
9594	302.85205
9595	229.07487
9596	263.17377
9597	321.03754
9598	285.88385
9599	309.78735
9600	321.1279
9601	279.22958
9602	224.28267
9603	285.8329
9604	230.14497
9605	301.56384
9606	305.1142
9607	307.1764
9608	286.90524
9609	314.35812
9610	310.88425
9611	308.3712
9612	310.92722
9613	278.43304
9614	286.72275
9615	277.61905
9616	309.2283
9617	304.8515
9618	305.88385
9619	267.5329
9620	248.28044
9621	324.90057
9622	301.26157
9623	305.85837
9624	292.89258
9625	310.5184
9626	300.1972
9627	206.19067
9628	213.2259
9629	297.7269
9630	203.59726
9631	310.24847
9632	271.30707
9633	305.9496
9634	262.75558
9635	196.68533
9636	309.80972
9637	282.90814
9638	275.54926
9639	285.91714
9640	301.55426
9641	312.40677
9642	317.62753
9643	250.03474
9644	233.09998
9645	212.93869
9646	291.58734
9647	244.84009
9648	298.4187
9649	319.22144
9650	304.52725
9651	266.1915
9652	320.02475
9653	242.41708
9654	304.05203
9655	105.664536
9656	287.7967
9657	303.23315
9658	297.17682
9659	211.67635
9660	310.10645
9661	249.31953
9662	227.45415
9663	301.37653
9664	317.60114
9665	204.4097
9666	312.07977
9667	288.184
9668	247.44336
9669	315.3169
9670	175.65327
9671	321.94058
9672	327.55362
9673	250.81477
9674	299.4883
9675	286.12216
9676	314.6939
9677	266.5229
9678	310.09857
9679	286.72083
9680	250.97266
9681	300.4216
9682	174.40024
9683	301.84073
9684	279.9892
9685	297.8138
9686	315.0489
9687	317.76096
9688	252.0889
9689	266.7113
9690	281.12134
9691	307.29193
9692	205.3232
9693	179.13005
9694	297.22772
9695	278.4278
9696	317.48257
9697	319.91446
9698	259.01743
9699	267.9129
9700	242.32744
9701	274.04462
9702	313.23618
9703	313.8313
9704	283.7899
9705	304.72876
9706	318.5611
9707	313.6199
9708	290.8104
9709	215.44897
9710	266.666
9711	284.1061
9712	314.60883
9713	289.37247
9714	313.97464
9715	295.82178
9716	317.1184
9717	288.9357
9718	305.47675
9719	244.35681
9720	265.65945
9721	280.40445
9722	251.24739
9723	308.95218
9724	291.54965
9725	319.2244
9726	138.71504
9727	298.20932
9728	232.54532
9729	274.55045
9730	211.98206
9731	298.36835
9732	311.21002
9733	322.96494
9734	201.04344
9735	258.67767
9736	321.0545
9737	290.98898
9738	308.63113
9739	308.73227
9740	292.13956
9741	313.08505
9742	306.96884
9743	282.56677
9744	185.00858
9745	245.05936
9746	163.46312
9747	191.58063
9748	253.92412
9749	260.32913
9750	268.62222
9751	293.18643
9752	306.4826
9753	275.6067
9754	284.33878
9755	260.8959
9756	317.0573
9757	253.01595
9758	261.85236
9759	307.7369
9760	325.465
9761	305.59308
9762	249.26819
9763	295.418
9764	307.37778
9765	311.06732
9766	241.64514
9767	282.02905
9768	121.97681
9769	298.93124
9770	250.33382
9771	306.0723
9772	244.63057
9773	214.18587
9774	213.8641
9775	330.80383
9776	314.78888
9777	265.39966
9778	313.0077
9779	227.47957
9780	299.46396
9781	248.25867
9782	171.9344
9783	212.3601
9784	312.36786
9785	306.345
9786	251.5848
9787	283.94904
9788	287.95877
9789	299.11066
9790	253.19241
9791	203.68686
9792	303.7111
9793	325.93622
9794	300.3625
9795	327.85095
9796	263.6499
9797	276.01996
9798	303.95654
9799	266.6373
9800	289.52084
9801	300.30966
9802	278.81573
9803	284.7635
9804	291.84125
9805	297.43378
9806	311.77484
9807	206.69614
9808	280.83997
9809	265.44885
9810	302.132
9811	270.86142
9812	318.46793
9813	308.56406
9814	311.2492
9815	209.84534
9816	284.96255
9817	277.6395
9818	313.5219
9819	273.40536
9820	312.1271
9821	180.0831
9822	275.9393
9823	295.3733
9824	299.59512
9825	269.0096
9826	185.73376
9827	196.77725
9828	243.85152
9829	311.52853
9830	273.27643
9831	279.3331
9832	286.6437
9833	259.0207
9834	306.85715
9835	159.25032
9836	292.75964
9837	281.2265
9838	268.6853
9839	247.97421
9840	199.69968
9841	306.29913
9842	278.388
9843	280.9232
9844	167.95781
9845	304.3244
9846	294.34634
9847	164.23572
9848	297.8982
9849	274.27158
9850	303.09625
9851	328.36322
9852	305.4787
9853	318.16357
9854	270.66077
9855	276.67554
9856	294.6023
9857	314.79672
9858	311.46753
9859	269.248
9860	300.15216
9861	306.41083
9862	306.05576
9863	279.1288
9864	292.71964
9865	314.00302
9866	230.3969
9867	217.21074
9868	267.5361
9869	262.40326
9870	256.67023
9871	275.0953
9872	305.09497
9873	264.86383
9874	264.5606
9875	315.62262
9876	260.47293
9877	295.7866
9878	256.05286
9879	211.25748
9880	221.06924
9881	248.49712
9882	253.41133
9883	324.49774
9884	308.3226
9885	301.44458
9886	297.08383
9887	287.09872
9888	284.24298
9889	158.37576
9890	309.73077
9891	242.1877
9892	282.5195
9893	91.55119
9894	231.41248
9895	171.92253
9896	298.961
9897	209.8011
9898	105.96678
9899	265.26785
9900	258.03802
9901	242.16342
9902	331.29156
9903	248.81609
9904	252.92746
9905	299.8335
9906	210.23206
9907	252.83969
9908	284.89697
9909	286.60684
9910	286.40088
9911	314.20428
9912	278.22165
9913	304.87567
9914	292.55746
9915	323.39008
9916	300.87027
9917	273.2495
9918	298.97632
9919	295.29877
9920	282.64124
9921	300.80353
9922	280.47562
9923	272.1756
9924	305.3825
9925	257.25592
9926	290.2547
9927	266.98373
9928	233.7972
9929	272.2824
9930	294.91324
9931	297.7432
9932	185.40376
9933	321.18924
9934	274.94818
9935	125.5602
9936	307.61942
9937	282.61322
9938	269.055
9939	264.74005
9940	253.3833
9941	162.09712
9942	223.17952
9943	228.51277
9944	290.5664
9945	299.92615
9946	300.19757
9947	302.60504
9948	286.11258
9949	302.38885
9950	241.1506
9951	134.9584
9952	316.0157
9953	274.92065
9954	177.86607
9955	290.35645
9956	305.76953
9957	243.76518
9958	316.20728
9959	311.3344
9960	321.0667
9961	185.36612
9962	271.21405
9963	309.2636
9964	302.92188
9965	299.65894
9966	310.95593
9967	323.19733
9968	300.988
9969	245.67415
9970	314.94464
9971	280.11737
9972	233.762
9973	278.99802
9974	314.81628
9975	263.1641
9976	237.0393
9977	286.8947
9978	288.01822
9979	256.0794
9980	292.96127
9981	305.92725
9982	296.2979
9983	234.2305
9984	140.82892
9985	255.50383
9986	304.20044
9987	220.41072
9988	258.9826
9989	172.71396
9990	266.847
9991	256.91797
9992	245.78264
9993	302.0368
9994	280.06873
9995	318.37042
9996	269.52722
9997	255.46854
9998	254.90823
9999	261.91312
10000	309.94577
10001	286.75186
10002	238.24402
10003	314.25247
10004	247.87505
10005	318.2069
10006	214.53418
10007	286.28363
10008	225.98128
10009	206.21834
10010	292.66888
10011	274.8549
10012	257.39642
10013	303.84167
10014	82.6526
10015	152.02629
10016	281.92023
10017	281.24756
10018	245.92159
10019	284.1009
10020	294.87006
10021	312.57462
10022	258.76758
10023	258.13403
10024	313.61005
10025	227.45247
10026	307.1311
10027	308.48227
10028	258.64606
10029	235.90573
10030	296.4411
10031	252.70914
10032	297.0404
10033	312.13336
10034	282.48444
10035	310.46503
10036	262.05307
10037	308.7212
10038	255.47917
10039	310.67352
10040	289.76407
10041	274.992
10042	264.7186
10043	314.00372
10044	315.5179
10045	249.37808
10046	285.88947
10047	318.4749
10048	309.7335
10049	205.88753
10050	260.6035
10051	300.69278
10052	250.13907
10053	253.49463
10054	105.41606
10055	218.68709
10056	263.75778
10057	317.54865
10058	266.8575
10059	242.77092
10060	278.30826
10061	246.0944
10062	278.95175
10063	282.25076
10064	287.52383
10065	277.4646
10066	234.58163
10067	231.40244
10068	284.46246
10069	296.82684
10070	242.25801
10071	293.04474
10072	286.53726
10073	290.50446
10074	173.78113
10075	297.92242
10076	286.16876
10077	274.81827
10078	270.65887
10079	278.72623
10080	251.00131
10081	269.67883
10082	308.8733
10083	278.84885
10084	54.848125
10085	307.28784
10086	287.22827
10087	180.2901
10088	318.63477
10089	228.00703
10090	273.3598
10091	249.31567
10092	292.5863
10093	299.0257
10094	322.89853
10095	263.70386
10096	270.5955
10097	248.7531
10098	294.4659
10099	264.50543
10100	214.97397
10101	290.09933
10102	270.89792
10103	321.20053
10104	260.68933
10105	246.00919
10106	252.40677
10107	229.75664
10108	303.28232
10109	301.7315
10110	283.7151
10111	275.86835
10112	310.93353
10113	277.30328
10114	274.85193
10115	312.2269
10116	271.97168
10117	310.86398
10118	225.97156
10119	302.36652
10120	286.60065
10121	315.10492
10122	190.98201
10123	292.90472
10124	279.94485
10125	299.70425
10126	303.94562
10127	250.30046
10128	272.419
10129	236.04471
10130	248.3612
10131	229.00266
10132	305.98224
10133	270.1209
10134	319.42206
10135	261.80518
10136	307.18542
10137	309.3047
10138	298.792
10139	298.23505
10140	337.97308
10141	329.66144
10142	284.17804
10143	290.34247
10144	326.0725
10145	326.61972
10146	292.41547
10147	310.4844
10148	307.2816
10149	319.458
10150	309.69357
10151	330.90182
10152	195.4126
10153	300.7127
10154	318.6031
10155	309.20563
10156	321.2917
10157	302.93918
10158	285.39038
10159	327.84137
10160	331.86823
10161	246.75308
10162	178.37657
10163	331.25824
10164	254.0629
10165	271.58014
10166	338.65002
10167	298.4753
10168	143.25992
10169	312.58392
10170	314.42487
10171	339.28168
10172	327.0937
10173	318.09137
10174	250.15833
10175	286.15308
10176	322.64886
10177	313.5539
10178	342.70322
10179	309.82483
10180	329.0901
10181	326.22568
10182	232.09888
10183	330.6784
10184	340.5351
10185	336.513
10186	290.52496
10187	340.5879
10188	314.71167
10189	324.869
10190	299.68872
10191	295.79974
10192	277.20312
10193	294.42877
10194	285.2729
10195	294.67084
10196	336.76547
10197	249.27307
10198	344.96616
10199	318.30423
10200	267.637
10201	305.20493
10202	334.14777
10203	311.3186
10204	334.49033
10205	292.04218
10206	339.768
10207	319.87756
10208	276.07095
10209	309.47064
10210	339.06573
10211	319.89008
10212	314.02374
10213	299.2227
10214	307.3818
10215	343.61032
10216	337.3611
10217	302.08896
10218	335.6728
10219	323.19235
10220	332.91217
10221	307.11807
10222	254.38667
10223	277.9603
10224	331.93246
10225	286.44122
10226	332.50305
10227	317.5052
